Site	Year	N.week	N.hoppers	Hoppers.week	Max.hoppers	First	Peak	Last	Range	Lon	Lat	First.date	Last.date	wd.0.first	wd.1.first	wd.2.first	wd.3.first	wd.4.first	wd.5.first	wd.6.first	wd.0.last	wd.1.last	wd.2.last	wd.3.last	wd.4.last	wd.5.last	wd.6.last	Precip.days.week.last.date	GDD.last.date	Precip.days.week.first.date	GDD.first.date	p.alfalfa	p.potato	p.beans	GDD.total
Monmouth, IL	2021	20	5	0.25	2	148	148	218	70	-90.72	40.93	2021-05-28	2021-08-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.609299659729	1401.69218289455	17.1305332183838	396.139312048753	0.000287191269385411	0	0.370189546237794	2391.20485242605
Monroe, MI	2018	20	5	0.25	2	152	208	243	91	-83.47	41.93	2018-06-01	2018-08-31	146.619528160221	254.259559641558	332.430240076534	355.149183060555	209.404470564189	253.064837423062	227.499622180662	3.17022935111873	53.6130260469685	212.085009099586	226.743513864887	234.578024361276	228.696077109432	252.162349046121	5.99333332603176	1684.90600219568	12.9986666242282	366.438502558072	0.0172612197928654	0	0.0992520138089758	2162.87450268269
Monroe, MI	2019	19	8	0.421052631578947	6	263	263	284	21	-83.47	41.93	2019-09-20	2019-10-11	313.996132548534	332.71949670493	2.58640554094325	27.4249804019101	309.054123868303	233.221397332607	186.878763826824	321.393075046414	355.285327803152	356.868244573545	7.61097320725725	191.245982007483	227.566684737997	358.344112958961	3.74033325910568	2071.63799993992	17.6423332691193	1853.07266706626	0.0238780207134638	0	0.0379746835443038	2083.35449956258
Monroe, MI	2020	21	4	0.19047619047619	2	185	269	269	84	-83.47	41.93	2020-07-03	2020-09-25	179.581485641813	53.930968782178	353.269880804271	1.55988712470651	23.0430407811048	182.488109875637	213.330623896264	252.724019230902	199.574658244969	203.772361740177	273.682277354518	318.675052829528	355.171354973372	48.8646839048936	0	1839.75450083175	34.7449993689855	701.405667433725	0.0172612197928654	0	0.133486766398159	1973.02216714778
Monroe, MI	2021	21	2	0.0952380952380952	1	267	267	274	7	-83.47	41.93	2021-09-24	2021-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.14716656257709	2060.29526208316	108.282664408286	1999.01979829545	0.0169735327963176	0	0.104430379746835	2264.50240342692
Morris, IL	2018	23	4	0.173913043478261	2	159	159	208	49	-88.38	41.34	2018-06-08	2018-07-27	19.5920436152634	276.336872789075	31.8526752348444	176.274439528708	145.450633549716	141.557051970578	28.4954519000872	150.011823272068	192.868624787553	133.434292446583	132.554533238333	105.470549384195	94.5285584972552	143.34850449794	15.1899997214787	1305.84750351496	2.73300004005432	542.042999501899	0.0031627372052904	0	0.207878090856814	2325.30350532122
Morris, IL	2019	23	7	0.304347826086957	2	151	151	235	84	-88.38	41.34	2019-05-31	2019-08-23	125.991451052252	88.2462503385132	36.5595704226334	201.164349578921	324.171911652697	174.973974876818	217.864826841761	32.932795010617	103.048879112339	182.484137882714	286.537328505515	336.354733922064	240.693203616195	272.411948318451	14.8909999746829	1603.51799012423	48.5029988288879	338.903496181965	0.0066129959746981	0	0.145485911443358	2193.94349424839
Morris, IL	2020	23	35	1.52173913043478	8	157	164	290	133	-88.38	41.34	2020-06-05	2020-10-16	248.267476258186	182.652099634088	198.416813417811	227.961334739532	284.545669235913	50.9273375584696	131.163773853093	188.54984620289	176.731761267716	249.909894353808	202.072749179154	273.196605670763	28.4344698887246	226.860188177959	1.33299994468689	2142.46250021458	7.01300001144409	395.184500223398	0.000862564692351926	0	0.249856239217941	2160.9229995966
Morris, IL	2021	23	10	0.434782608695652	3	141	141	295	154	-88.38	41.34	2021-05-21	2021-10-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.514499984215945	2408.69871603372	13.842399418354	279.236382998247	0.00632547441058079	0	0.154399079930995	2408.69871603372
Morris, MN	2018	22	0	0	NA	NA	NA	NA	NA	-95.87	44.71	2021-05-21	2021-10-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00892343120322395	0	0.402130109383995	1960.8810012579
Morris, MN	2019	23	13	0.565217391304348	7	172	207	270	98	-95.87	44.71	2019-06-21	2019-09-27	326.532016758458	313.366368609524	50.920265722213	140.653426708417	155.255137563997	359.746907221412	358.767940742993	200.915307666525	213.71401944755	169.128834376066	251.750320840597	220.22618105883	167.96671620509	273.115318903831	13.1129996459931	1723.25649691224	14.6189997680485	447.992501312494	0.00863557858376511	0	0.231145653425446	1782.56399496794
Morris, MN	2020	23	8	0.347826086956522	1	157	157	283	126	-95.87	44.71	2020-06-05	2020-10-09	70.7110976886802	246.743128606328	119.700887828092	205.557538047291	264.482888158438	304.286144241497	105.138082470306	256.794285895054	349.459900131832	149.460783292317	185.702603808654	248.766985983201	259.185736810801	33.5977524385983	0	1874.3379957281	1.92800003290176	310.091001709551	0.00604490500863558	0	0.324697754749568	1909.67499540672
Morris, MN	2021	22	3	0.136363636363636	1	197	197	253	56	-95.87	44.71	2021-07-16	2021-09-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1737.31970044672	17.1734998226166	943.592471900582	0.00604490500863558	0.000287852619458837	0.320955670696603	2091.80243259966
Nashua, IA	2018	23	0	0	NA	NA	NA	NA	NA	-92.57	42.93	2021-07-16	2021-09-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.458884416331225	2032.9761646832
Nashua, IA	2019	23	6	0.260869565217391	2	172	214	249	77	-92.57	42.93	2019-06-21	2019-09-06	321.715463371965	45.6756234574468	59.4125178913743	109.095246937262	324.019876234878	26.2205071241987	277.260259494822	126.533242304953	280.501206232946	121.764541739362	225.349250110863	283.208814190498	309.820178453456	17.8234397958592	1.05300001303355	1578.87083315055	11.4833333094915	501.85233476162	0	0	0.418631397354802	1928.29166549047
Nashua, IA	2020	23	4	0.173913043478261	3	213	213	276	63	-92.57	42.93	2020-07-31	2020-10-02	63.4849570339888	53.2748214612764	181.072965668922	194.578298621061	143.744645096388	237.560303214847	274.020036986486	119.820577990265	136.121733066138	157.764084932729	166.472031075703	159.98975882111	206.814827300066	260.873739881185	2.19499999284744	1885.03583707611	0.00400000003476938	1203.24566914042	0	0	0.374640598044853	1961.72900415063
Nashua, IA	2021	23	6	0.260869565217391	3	155	155	211	56	-92.57	42.93	2021-06-04	2021-07-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07616666603523	1238.10557098786	0.542466658477982	388.170761319001	0	0	0.294709603220242	2190.58690107664
NEPAC, IN	2020	19	3	0.157894736842105	1	171	171	276	105	-85.4	41.11	2020-06-19	2020-10-02	198.036691713042	349.18652722849	339.504348241782	328.254871843068	28.0102177923623	20.8751887904927	25.9896706689451	141.744357348476	177.550926604192	206.23123498691	189.227045733804	116.122715368432	228.996299475466	247.312302977903	6.77350008845679	1939.91462501616	4.22775000333786	541.609623846714	0.00633275762809442	0	0.516983304548071	2033.45099981159
NEPAC, IN	2021	21	36	1.71428571428571	13	162	162	274	112	-85.4	41.11	2021-06-11	2021-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.25054968893528	2084.6756364774	15.1754745566577	515.662875492498	0.00201496833621186	0	0.399539435808866	2281.47340318672
Orr, IL	2020	21	68	3.23809523809524	21	143	171	248	105	-90.82	39.81	2020-05-22	2020-09-04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3112502098083	1904.42112496775	35.0917498436756	284.953874978237	0.0014367816091954	0	0.268103448275862	2299.16212512087
Orr, IL	2021	23	59	2.56521739130435	29	155	169	274	119	-90.82	39.81	2021-06-04	2021-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63309990765993	2287.56214029966	2.22907495498657	495.50591204344	0.0028735632183908	0	0.453448275862069	2494.09480587422
PPAC, IN	2018	23	1	0.0434782608695652	1	159	159	159	0	-86.93	41.44	2018-06-08	2018-06-08	48.0485153453751	297.625392888984	52.0041333813655	177.169662796724	146.800759728659	131.387415946369	50.2775843183459	48.0485153453751	297.625392888984	52.0041333813655	177.169662796724	146.800759728659	131.387415946369	50.2775843183459	1.12300001643598	481.152126623038	1.12300001643598	481.152126623038	0.0166714573153205	0	0.337740730094855	2194.5721283325
PPAC, IN	2019	22	14	0.636363636363636	4	165	221	277	112	-86.93	41.44	2019-06-14	2019-10-04	223.712270447189	122.638748078768	262.57737958027	190.176624728382	120.751460041227	27.3468344298792	31.7614862055686	84.4121890769378	132.040263333319	10.4933605956606	246.159792702867	279.131533039144	9.15639934342198	81.9303949594238	149.130500793457	2015.79387315214	13.4015000330983	459.854875835776	0.0135096292037942	0	0.417936188559931	2062.91774805707
PPAC, IN	2020	23	33	1.43478260869565	13	157	164	283	126	-86.93	41.44	2020-06-05	2020-10-09	207.867124038943	168.265445614243	203.312180205939	234.023436621958	268.555162831671	55.0900882384123	120.024198583619	273.853072926787	124.153523432437	191.7588449327	235.060085756633	216.004479922727	131.709322207758	205.173733097978	11.5784998834133	1930.13362790961	0.00600000005215406	343.710249963589	0.0212704800229951	0	0.272204656510492	1996.33575333375
PPAC, IN	2021	21	6	0.285714285714286	2	141	148	246	105	-86.93	41.44	2021-05-21	2021-09-03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.748699970543385	1730.38095374647	5.92469981312752	237.044961404242	0.0132221902845645	0	0.414199482609945	2259.34484656993
Rhinelander, WI	2018	22	0	0	NA	NA	NA	NA	NA	-89.27	45.66	2021-05-21	2021-09-03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132661870503597	0.0235971223021583	0.0440287769784173	1497.86474435329
Rhinelander, WI	2019	23	4	0.173913043478261	2	179	207	207	28	-89.27	45.66	2019-06-28	2019-07-26	270.70383381606	218.27230564253	190.793396209934	199.872296102083	268.000993204897	312.973178264097	320.934475642365	248.311103332402	226.606877765773	148.42137866904	128.731878639367	97.9251658552085	135.866491995665	170.020015297783	46.6259998753667	712.398250614107	12.0730001330376	348.27899941057	0.144460431654676	0.0224460431654676	0.0109352517985612	1299.82950081307
Rhinelander, WI	2020	21	5	0.238095238095238	2	192	192	248	56	-89.27	45.66	2020-07-10	2020-09-04	148.14127028861	241.678611835004	260.321780577518	199.967249225894	218.248800869465	178.487702831829	312.349156221191	169.50375364915	195.943252240898	207.540508089136	213.54964512791	269.232674725442	151.07330024155	134.287466086264	28.4610001593828	1191.35475285053	48.100499805063	587.864504504204	0.0748201438848921	0.117410071942446	0.00920863309352518	1339.33725190163
Rosemount, MN	2018	23	1	0.0434782608695652	1	229	229	229	0	-93.1	44.71	2018-08-17	2018-08-17	59.4466708358873	46.3104796102337	71.8367594455573	241.287772666373	254.23384821806	259.81956398289	218.606227294449	59.4466708358873	46.3104796102337	71.8367594455573	241.287772666373	254.23384821806	259.81956398289	218.606227294449	8.38500022888184	1449.00524535738	8.38500022888184	1449.00524535738	0.0048963133640553	0	0.500576036866359	1933.72049801908
Rosemount, MN	2019	23	3	0.130434782608696	2	193	193	263	70	-93.1	44.71	2019-07-12	2019-09-20	232.127253665945	139.384676999213	207.621527713976	300.434472735974	279.114700391873	7.88892021748342	63.1551121598071	323.466722994177	214.696942278342	271.920233566968	281.66896453027	288.332501023361	248.175129131125	239.818392540455	6.20250009745359	1630.50275212526	17.7654999196529	744.759501039982	0.00201612903225806	0	0.217453917050691	1764.86975291371
Rosemount, MN	2020	23	4	0.173913043478261	1	171	171	276	105	-93.1	44.71	2020-06-19	2020-10-02	168.951389552693	278.574034729611	292.19927215395	281.404074213035	303.201710147018	325.692307570092	1.49283431425044	126.973492041769	138.386076284566	155.864888550059	184.173818614765	155.946662037025	187.370966572801	282.634845702157	4.12299993634224	1768.64725264609	31.3055000305176	496.276502117515	0.00921658986175115	0	0.421658986175115	1824.88700261414
Rosemount, MN	2021	23	7	0.304347826086957	2	197	211	288	91	-93.1	44.71	2021-07-16	2021-10-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32149997167289	2026.51837648489	6.59639978408813	941.87449192144	0.00864055299539171	0	0.319124423963134	2050.69447539784
Scottville, MI	2019	17	13	0.764705882352941	4	158	193	284	126	-86.3683	43.8364	2019-06-07	2019-10-11	27.6740705058058	81.0282140876878	226.317822849084	257.098424598435	91.8248622131906	102.639794615692	232.419647838933	292.391306468412	315.718893180622	298.479246648339	270.131009255256	196.759544516319	233.073474177974	313.919644751027	9.70099973678589	1547.97750348747	17.7260005474091	203.504502460361	0.137435307648074	0	0.0368027602070155	1552.0085039109
Scottville, MI	2020	17	13	0.764705882352941	5	185	199	269	84	-86.3683	43.8364	2020-07-03	2020-09-25	89.8835747667405	63.7243657511323	318.094911234502	305.217402857062	315.419519538056	11.5691431458769	204.972579335978	262.635640257023	230.521575584333	209.470674535769	256.018283393217	281.038374915218	283.530167219413	288.331550703208	0	1528.33350098431	1.85999995470047	538.276499798894	0.0836687751581369	0.000287521564117309	0.125359401955147	1621.40150301754
Scottville, MI	2021	17	2	0.117647058823529	2	232	232	232	0	-86.3683	43.8364	2021-08-20	2021-08-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1248.7842005074	0	1248.7842005074	0.0701552616446234	0.000287521564117309	0.070730304772858	1872.98152473569
SEPAC, IN	2018	22	0	0	NA	NA	NA	NA	NA	-85.53	39.04	2021-08-20	2021-08-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000287191269385411	0	0.287191269385411	2601.81549713016
SEPAC, IN	2019	23	3	0.130434782608696	1	165	165	270	105	-85.53	39.04	2019-06-14	2019-09-27	227.524098799022	189.282036921302	300.158237871173	92.6401930766321	157.505767041692	338.821136526471	8.85441264362942	277.651326373177	187.608628483738	273.833619193613	145.527515800047	212.600362237269	273.661080780637	242.362496368794	2.31050002574921	2312.54925417304	34.3464993645903	710.214502805471	0.000861573808156232	0	0.32165422171166	2499.56575380266
SEPAC, IN	2020	22	12	0.545454545454545	10	171	171	290	119	-85.53	39.04	2020-06-19	2020-10-16	150.96441806821	103.576024340094	347.004525201945	356.457676702926	51.227652423987	35.011493686641	29.3871685256584	168.887088700593	217.43397105857	263.027570557487	148.193588504407	299.261865998416	355.950005738286	253.238021756638	7.60950000956655	2302.4459990019	1.17400000989437	706.513749258965	0.00114876507754164	0	0.274554853532453	2337.34324851576
SEPAC, IN	2021	21	4	0.19047619047619	2	141	211	211	70	-85.53	39.04	2021-05-21	2021-07-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78529995679855	1375.64351905286	9.45329976081848	350.053577789664	0.000287191269385411	0	0.245548535324526	2506.6158823818
Seymour, WI	2018	22	1	0.0454545454545455	1	159	159	159	0	-88.31	44.55	2018-06-08	2018-06-08	16.9276187032839	282.713539185234	300.041447975673	71.0974792656545	165.781528264786	200.746796106245	14.6298690744624	16.9276187032839	282.713539185234	300.041447975673	71.0974792656545	165.781528264786	200.746796106245	14.6298690744624	18.3625001907349	358.711001928151	18.3625001907349	358.711001928151	0.189913544668588	0	0.340345821325648	1816.55975589305
Seymour, WI	2019	21	1	0.0476190476190476	1	179	179	179	0	-88.31	44.55	2019-06-28	2019-06-28	251.682484242741	240.202615699528	200.789616893132	211.973778738368	305.811838754732	345.003136580707	356.114363221735	251.682484242741	240.202615699528	200.789616893132	211.973778738368	305.811838754732	345.003136580707	356.114363221735	26.7779995203018	435.13849786222	26.7779995203018	435.13849786222	0.204610951008646	0	0.0979827089337176	1624.69924649298
Seymour, WI	2020	23	5	0.217391304347826	4	164	164	248	84	-88.31	44.55	2020-06-12	2020-09-04	109.845957910536	176.088487121054	240.585425477927	317.620206800573	290.587326489606	345.026094640204	121.909945952217	180.838049782097	199.620739042333	211.442005264037	158.404841509074	280.460549626225	125.087877945976	142.726002590836	23.3719999790192	1453.46725437194	35.8290003230213	317.048749800026	0.194524495677233	0	0.394812680115274	1679.81150307208
Seymour, WI	2021	22	1	0.0454545454545455	1	260	260	260	0	-88.31	44.55	2021-09-17	2021-09-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52974997460842	1668.3057677269	1.52974997460842	1668.3057677269	0.125936599423631	0	0.316138328530259	1938.03010465503
Sutherland, IA	2018	22	7	0.318181818181818	3	152	201	236	84	-95.54	42.93	2018-06-01	2018-08-24	349.717929543517	189.862470493885	239.330281541557	296.434499739257	285.663582029162	296.657182970817	190.571975321821	279.634297229724	276.585914696854	156.75604535246	93.9374117810781	50.7897565332236	335.103769960459	28.1676015418992	23.7274997383356	1583.56724964678	7.6370000243187	361.011997953057	0	0	0.380224848659556	2018.70674755275
Sutherland, IA	2019	23	8	0.347826086956522	2	200	207	270	70	-95.54	42.93	2019-07-19	2019-09-27	260.509052729147	276.807655848523	335.119141659695	258.975706953141	264.938668851962	267.470567913152	255.292975792414	308.246366425809	209.54924163421	186.489184920199	240.929194268759	222.018536814602	139.877520833767	270.00689638636	12.8080003000796	1819.60075189471	34.8549998402596	933.236500400305	0	0	0.499855866243874	1892.33700111508
Sutherland, IA	2020	21	20	0.952380952380952	9	164	206	276	112	-95.54	42.93	2020-06-12	2020-10-02	175.028012718952	178.339059253647	129.920201472418	318.675136704552	280.493540931129	307.727295720433	357.191976990799	78.4195738440596	134.89363001345	146.839686170948	183.56453271145	143.272089716177	183.184826729918	232.744520946905	0.0329999998211861	1933.7755007308	46.701000213623	455.496501426026	0.000288267512251369	0	0.407610262323436	2009.00399951301
Sutherland, IA	2021	23	29	1.26086956521739	9	162	162	288	126	-95.54	42.93	2021-06-11	2021-10-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.9780997931957	2103.80852688672	0	467.808830310125	0	0	0.507927356586913	2130.37112507941
TPAC, IN	2018	22	2	0.0909090909090909	1	159	159	201	42	-86.59	40.18	2018-06-08	2018-07-20	228.995314470861	253.140140235282	61.5214867760423	178.42591587264	140.025652311923	150.462915558434	25.6525050606207	258.612111575227	334.061086690968	55.5002134770019	109.722129970043	229.535716587716	268.62602291906	264.190015352453	1.1875	1271.52125428598	5.13949995185249	613.149500784092	0.00230348401957961	0	0.588252231500144	2451.88350363653
TPAC, IN	2020	23	40	1.73913043478261	17	150	171	269	119	-86.59	40.18	2020-05-29	2020-09-25	175.963315254192	264.652931703347	277.804432629042	293.238002071322	262.113082718205	258.233380327475	307.714051161685	273.285799388933	227.008464402398	217.11221256128	253.499804577404	325.013268356057	355.698114247109	24.3358836938727	0	2051.90374871306	37.6795005053282	365.194997773692	0.00345522602936942	0	0.708321336020731	2222.4444985088
TPAC, IN	2021	23	26	1.1304347826087	11	162	274	274	112	-86.59	40.18	2021-06-11	2021-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.97014999389648	2183.89829947874	21.4265501201153	578.64857051298	0.00921393607831846	0	0.264036855744313	2390.00949137136
Urbana-Champaign I, IL	2021	22	29	1.31818181818182	8	141	141	274	133	-88.23	40.09	2021-05-21	2021-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.35254979133606	2288.01985391078	22.176699437201	317.029655823088	0.00546762589928058	0	0.0446043165467626	2502.14834509788
Urbana-Champaign II, IL	2018	23	164	7.1304347826087	47	138	152	257	119	-88.23	40.04	2018-05-18	2018-09-14	22.7743665748743	34.9596737551208	45.3213103625986	191.494471345801	307.787947679858	300.527357819629	235.352857927556	354.573435672623	9.63278079262699	352.254965660818	342.487172840559	61.6603133238998	39.7387206183749	34.7680618458203	81.1830015182495	2161.34950069189	3.64650005102158	321.921499669552	0.000288267512251369	0	0.340732199481118	2523.46575068235
Urbana-Champaign II, IL	2019	23	10	0.434782608695652	5	207	242	256	49	-88.23	40.04	2019-07-26	2019-09-13	293.723602146163	21.4817192565403	116.073873001633	80.4401015613033	70.046685159246	215.674317529422	241.190162102252	206.661415576446	239.812660288974	240.674464735856	259.258327940868	330.017677706638	21.5809732837567	78.5418731191257	7.32050001621246	2000.68124675155	1.08399999141693	1296.54024924636	0.000864802536754108	0	0.469876044969732	2363.53074612977
Urbana-Champaign II, IL	2020	23	131	5.69565217391304	36	143	171	297	154	-88.23	40.04	2020-05-22	2020-10-23	321.638457297055	3.06660388921841	21.0537546862506	108.749934549536	202.429694339217	299.128917661556	2.97606899325967	227.326859260151	308.822693543509	330.435535731004	28.3314104640056	57.3293957634437	235.047648178231	249.992179197173	30.3775001121685	2244.02499800883	67.7944996617152	242.529748558998	0	0	0.336119919285097	2244.02499800883
